,ServiceAreaId,IssuerId,OutOfServiceAreaCoverageDescription,TEHBOutOfNetIndividualMOOP,TEHBCombInnOonFamilyPerPersonMOOP,TEHBInnTier1IndividualMOOP,SBCHavingaBabyDeductible,TEHBCombInnOonIndividualMOOP,TEHBOutOfNetFamilyPerPersonMOOP,act_value,TEHBInnTier1FamilyPerGroupMOOP,EHBPercentTotalPremium,SBCHavingDiabetesDeductible,TEHBInnTier1FamilyPerPersonMOOP,SBCHavingDiabetesCoinsurance,SBCHavingaBabyCoinsurance,SBCHavingaBabyCopayment,TEHBCombInnOonFamilyPerGroupMOOP,TEHBOutOfNetFamilyPerGroupMOOP,SBCHavingDiabetesCopayment
10938,TXS009,32673,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
10939,TXS009,32673,0,0,0,6,4,0,0,61.72,12700,1.0,4,6350,0,60,0,0,0,210
10940,TXS007,32673,0,0,0,6,4,0,0,61.72,12700,1.0,4,6350,0,60,0,0,0,210
10941,TXS007,32673,0,0,0,6,4,0,0,61.72,12700,1.0,4,6350,0,60,0,0,0,210
10942,TXS002,32673,0,0,0,6,4,0,0,61.72,12700,1.0,4,6350,0,60,0,0,0,210
10943,TXS002,32673,0,0,0,6,4,0,0,61.72,12700,1.0,4,6350,0,60,0,0,0,210
10944,TXS002,32673,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
10945,TXS002,32673,0,0,0,6,4,0,0,61.72,12700,1.0,4,6350,0,60,0,0,0,210
10946,TXS001,33348,0,0,0,0,0,0,0,86.08,0,0.0,0,0,0,0,0,0,0,0
10947,TXS001,33348,0,0,0,0,0,0,0,86.08,0,0.0,0,0,0,0,0,0,0,0
10948,TXS001,33348,0,0,0,0,0,0,0,70.87,0,0.0,0,0,0,0,0,0,0,0
10949,TXS001,33348,0,0,0,0,0,0,0,86.08,0,0.0,0,0,0,0,0,0,0,0
10950,TXS001,33348,0,0,0,0,0,0,0,86.08,0,0.0,0,0,0,0,0,0,0,0
10951,TXS001,33348,0,0,0,0,0,0,0,70.87,0,0.0,0,0,0,0,0,0,0,0
10952,TXS081,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10953,TXS003,33602,0,0,0,0,0,0,0,84.5,0,0.0,0,0,0,0,0,0,0,0
10954,TXS002,33602,0,6,0,3,3,0,6000,79.0,9000,1.0,2,3000,0,0,0,0,18000,0
10955,TXS002,33602,0,6,0,3,3,0,6000,79.0,9000,1.0,2,3000,0,0,0,0,18000,0
10956,TXS003,33602,0,0,0,0,0,0,0,84.5,0,0.0,0,0,0,0,0,0,0,0
10957,TXS081,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10958,TXS081,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
10959,TXS002,33602,0,12,0,6,6,0,12000,68.39,13700,1.0,2,6000,0,0,0,0,27400,0
10960,TXS002,33602,0,12,0,6,6,0,12000,68.39,13700,1.0,2,6000,0,0,0,0,27400,0
10961,TXS081,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10962,TXS021,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10963,TXS021,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10964,TXS021,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
10965,TXS031,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10966,TXS031,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10967,TXS031,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
10968,TXS031,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10969,TXS041,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10970,TXS041,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10971,TXS041,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
10972,TXS041,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10973,TXS051,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10974,TXS051,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10975,TXS051,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
10976,TXS051,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10977,TXS061,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10978,TXS061,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10979,TXS061,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
10980,TXS061,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10981,TXS071,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10982,TXS071,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10983,TXS071,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
10984,TXS071,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10985,TXS011,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10986,TXS011,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10987,TXS011,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
10988,TXS011,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10989,TXS091,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10990,TXS002,33602,0,7,0,3,1,0,7800,80.3613781929016,11700,1.0,1,3900,200,1,20,0,23400,700
10991,TXS003,33602,0,0,0,0,0,0,0,84.5,0,0.0,0,0,0,0,0,0,0,0
10992,TXS003,33602,0,0,0,0,0,0,0,84.5,0,0.0,0,0,0,0,0,0,0,0
10993,TXS091,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10994,TXS101,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10995,TXS101,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10996,TXS101,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
10997,TXS101,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
10998,TXS261,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
10999,TXS111,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11000,TXS111,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11001,TXS111,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11002,TXS121,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11003,TXS121,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11004,TXS121,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11005,TXS171,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11006,TXS181,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11007,TXS121,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11008,TXS131,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11009,TXS131,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11010,TXS131,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11011,TXS131,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11012,TXS141,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11013,TXS141,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11014,TXS141,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11015,TXS141,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11016,TXS151,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11017,TXS151,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11018,TXS151,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11019,TXS151,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11020,TXS161,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11021,TXS161,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11022,TXS161,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11023,TXS161,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11024,TXS171,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11025,TXS081,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11026,TXS003,33602,0,0,0,0,0,0,0,71.2,0,0.0,0,0,0,0,0,0,0,0
11027,TXS003,33602,0,0,0,0,0,0,0,71.2,0,0.0,0,0,0,0,0,0,0,0
11028,TXS081,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11029,TXS171,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11030,TXS171,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11031,TXS101,33602,0,0,0,6,3,0,0,70.39,12700,1.0,2,6350,0,800,0,0,0,0
11032,TXS003,33602,0,0,0,0,0,0,0,71.2,0,0.0,0,0,0,0,0,0,0,0
11033,TXS003,33602,0,0,0,0,0,0,0,71.2,0,0.0,0,0,0,0,0,0,0,0
11034,TXS101,33602,0,0,0,6,3,0,0,70.39,12700,1.0,2,6350,0,800,0,0,0,0
11035,TXS021,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11036,TXS021,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11037,TXS181,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11038,TXS181,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11039,TXS031,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11040,TXS031,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11041,TXS071,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11042,TXS031,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11043,TXS181,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11044,TXS191,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11045,TXS041,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11046,TXS041,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11047,TXS191,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11048,TXS191,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11049,TXS191,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11050,TXS201,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11051,TXS201,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11052,TXS201,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11053,TXS201,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11054,TXS211,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11055,TXS211,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11056,TXS211,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11057,TXS211,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11058,TXS221,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11059,TXS221,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11060,TXS221,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11061,TXS221,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11062,TXS231,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11063,TXS231,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11064,TXS231,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11065,TXS231,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11066,TXS241,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11067,TXS241,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11068,TXS241,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11069,TXS241,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11070,TXS251,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11071,TXS101,33602,0,0,0,6,6,0,0,60.255479812622106,13100,1.0,5,6450,0,0,0,0,0,0
11072,TXS003,33602,0,0,0,0,0,0,0,71.2,0,0.0,0,0,0,0,0,0,0,0
11073,TXS003,33602,0,0,0,0,0,0,0,71.2,0,0.0,0,0,0,0,0,0,0,0
11074,TXS101,33602,0,0,0,6,6,0,0,60.255479812622106,13100,1.0,5,6450,0,0,0,0,0,0
11075,TXS251,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11076,TXS251,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11077,TXS101,33602,0,0,0,3,1,0,0,80.0620555877686,11700,1.0,1,3900,200,1,200,0,0,700
11078,TXS101,33602,0,0,0,3,1,0,0,80.0620555877686,11700,1.0,1,3900,200,1,200,0,0,700
11079,TXS251,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11080,TXS261,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11081,TXS101,33602,0,0,0,3,3,0,0,78.50341796875,9375,1.0,2,3125,0,0,0,0,0,400
11082,TXS101,33602,0,0,0,3,3,0,0,78.50341796875,9375,1.0,2,3125,0,0,0,0,0,400
11083,TXS261,33602,0,0,0,6,6,0,0,61.751812696456895,13100,1.0,5,6000,0,0,0,0,0,0
11084,TXS051,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11085,TXS051,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11086,TXS021,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11087,TXS191,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11088,TXS091,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11089,TXS091,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11090,TXS201,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11091,TXS201,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11092,TXS021,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11093,TXS061,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11094,TXS061,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11095,TXS021,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11096,TXS031,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11097,TXS071,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11098,TXS031,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11099,TXS071,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11100,TXS151,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11101,TXS151,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11102,TXS071,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11103,TXS071,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11104,TXS101,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11105,TXS101,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11106,TXS011,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11107,TXS011,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11108,TXS031,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11109,TXS041,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11110,TXS091,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11111,TXS091,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11112,TXS041,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11113,TXS041,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11114,TXS101,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11115,TXS101,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11116,TXS041,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11117,TXS051,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11118,TXS111,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11119,TXS111,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11120,TXS051,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11121,TXS051,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11122,TXS121,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11123,TXS121,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11124,TXS051,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11125,TXS061,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11126,TXS131,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11127,TXS131,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11128,TXS061,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11129,TXS061,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11130,TXS141,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11131,TXS141,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11132,TXS061,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11133,TXS161,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11134,TXS161,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11135,TXS071,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11136,TXS081,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11137,TXS171,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11138,TXS171,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11139,TXS081,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11140,TXS081,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11141,TXS181,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11142,TXS181,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11143,TXS081,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11144,TXS091,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11145,TXS191,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11146,TXS091,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11147,TXS211,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11148,TXS211,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11149,TXS221,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11150,TXS161,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11151,TXS161,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11152,TXS121,33602,0,0,0,6,3,0,0,70.39,12700,1.0,2,6350,0,800,0,0,0,0
11153,TXS131,33602,0,0,0,6,3,0,0,70.39,12700,1.0,2,6350,0,800,0,0,0,0
11154,TXS221,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11155,TXS231,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11156,TXS231,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11157,TXS241,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11158,TXS241,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11159,TXS251,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11160,TXS251,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11161,TXS261,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11162,TXS081,33602,0,0,0,6,3,0,0,70.39,12700,1.0,2,6350,0,800,0,0,0,0
11163,TXS141,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11164,TXS141,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11165,TXS081,33602,0,0,0,6,3,0,0,70.39,12700,1.0,2,6350,0,800,0,0,0,0
11166,TXS091,33602,0,0,0,6,3,0,0,70.39,12700,1.0,2,6350,0,800,0,0,0,0
11167,TXS161,33602,0,0,0,6,3,0,0,70.39,12700,1.0,2,6350,0,800,0,0,0,0
11168,TXS101,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11169,TXS101,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11170,TXS261,33602,0,0,0,6,6,0,0,68.86,13700,1.0,2,6000,0,0,0,0,0,0
11171,TXS021,33602,0,0,0,6,3,0,0,70.39,12700,1.0,2,6350,0,800,0,0,0,0
11172,TXS111,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11173,TXS111,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11174,TXS021,33602,0,0,0,6,3,0,0,70.39,12700,1.0,2,6350,0,800,0,0,0,0
11175,TXS031,33602,0,0,0,6,3,0,0,70.39,12700,1.0,2,6350,0,800,0,0,0,0
11176,TXS111,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11177,TXS111,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11178,TXS031,33602,0,0,0,6,3,0,0,70.39,12700,1.0,2,6350,0,800,0,0,0,0
11179,TXS041,33602,0,0,0,6,3,0,0,70.39,12700,1.0,2,6350,0,800,0,0,0,0
11180,TXS121,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11181,TXS121,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11182,TXS041,33602,0,0,0,6,3,0,0,70.39,12700,1.0,2,6350,0,800,0,0,0,0
11183,TXS051,33602,0,0,0,6,3,0,0,70.39,12700,1.0,2,6350,0,800,0,0,0,0
11184,TXS121,33602,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
11185,TXS121,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11186,TXS051,33602,0,0,0,6,3,0,0,70.39,12700,1.0,2,6350,0,800,0,0,0,0
11187,TXS061,33602,0,0,0,6,3,0,0,70.39,12700,1.0,2,6350,0,800,0,0,0,0
11188,TXS131,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11189,TXS131,33602,0,0,0,5,800,0,0,78.51,13700,1.0,500,5250,300,1,0,0,0,200
11190,TXS061,33602,0,0,0,6,3,0,0,70.39,12700,1.0,2,6350,0,800,0,0,0,0
