IssuerId,ServiceAreaId,FirstTierUtilization,BeginPrimaryCareCostSharingAfterNumberOfVisits,BeginPrimaryCareDeductibleCoinsuranceAfterNumberOfCopays,CSRVariationTypeBinary,BusinessYear_2019,SourceName_HIOS,SourceName_OPM,SourceName_SERFF,MarketCoverage_Individual,MarketCoverage_SHOP (Small Group),DentalOnlyPlan_No,DentalOnlyPlan_Yes,IsNewPlan_Existing,IsNewPlan_New,PlanType_EPO,PlanType_HMO,PlanType_Indemnity,PlanType_POS,PlanType_PPO,MetalLevel_Bronze,MetalLevel_Catastrophic,MetalLevel_Expanded Bronze,MetalLevel_Gold,MetalLevel_High,MetalLevel_Low,MetalLevel_Platinum,MetalLevel_Silver,DesignType_Design 1,DesignType_Design 2,DesignType_Not Applicable,QHPNonQHPTypeId_Both,QHPNonQHPTypeId_Off the Exchange,QHPNonQHPTypeId_On the Exchange,CompositeRatingOffered_No,CompositeRatingOffered_Yes,ChildOnlyOffering_Allows Adult and Child-Only,ChildOnlyOffering_Allows Adult-Only,ChildOnlyOffering_Allows Child-Only,PlanEffectiveDate_1/1/2017,PlanEffectiveDate_1/1/2018,PlanEffectiveDate_1/1/2019,PlanEffectiveDate_1/2/2019,OutOfCountryCoverage_No,OutOfCountryCoverage_Yes,OutOfServiceAreaCoverage_No,OutOfServiceAreaCoverage_Yes,NationalNetwork_No,NationalNetwork_Yes,MultipleInNetworkTiers_No,MultipleInNetworkTiers_Yes,InpatientCopaymentMaximumDays_0,InpatientCopaymentMaximumDays_2,InpatientCopaymentMaximumDays_3,InpatientCopaymentMaximumDays_4,InpatientCopaymentMaximumDays_5,InpatientCopaymentMaximumDays_10,TEHBInnTier1FamilyPerGroupMOOP,OutOfServiceAreaCoverageDescription,SBCHavingaBabyCoinsurance,SBCHavingaBabyDeductible,SBCHavingDiabetesCoinsurance,EHBPercentTotalPremium,SBCHavingDiabetesDeductible,TEHBCombInnOonFamilyPerPersonMOOP,TEHBCombInnOonFamilyPerGroupMOOP,TEHBInnTier1IndividualMOOP,SBCHavingDiabetesCopayment,TEHBCombInnOonIndividualMOOP,SBCHavingaBabyCopayment,TEHBOutOfNetFamilyPerGroupMOOP,TEHBOutOfNetIndividualMOOP,TEHBInnTier1FamilyPerPersonMOOP,TEHBOutOfNetFamilyPerPersonMOOP
29698,MIS001,100.0,0.0,0.0,3.4,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,3000.0,0.0,1.0,50.0,570.0,1.0,50.0,0.0,0.0,1.0,880.0,0.0,0.0,0.0,0.0,1500.0,0.0
29698,MIS001,100.0,0.0,0.0,3.4,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,800.0,0.0,480.0,25.0,200.0,1.0,25.0,0.0,0.0,400.0,270.0,0.0,0.0,0.0,0.0,400.0,0.0
29698,MIS001,100.0,0.0,0.0,3.4,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,13700.0,0.0,90.0,5.0,70.0,0.9941,5.0,0.0,0.0,6.0,80.0,0.0,20.0,0.0,0.0,6850.0,0.0
29698,MIS001,100.0,0.0,0.0,3.4,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29698,MIS001,100.0,0.0,0.0,3.4,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,13500.0,0.0,950.0,2.0,460.0,0.9941,2.0,0.0,0.0,6.0,300.0,0.0,10.0,0.0,0.0,6750.0,0.0
29698,MIS001,100.0,0.0,0.0,3.4,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,13700.0,0.0,600.0,3.0,160.0,1.0,3.0,0.0,0.0,6.0,430.0,0.0,20.0,0.0,0.0,6850.0,0.0
29698,MIS001,100.0,0.0,0.0,3.4,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,10000.0,0.0,1.0,1.0,530.0,0.9941,1.0,0.0,0.0,5.0,330.0,0.0,10.0,0.0,0.0,5000.0,0.0
29698,MIS001,100.0,0.0,0.0,3.4,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,2400.0,0.0,1.0,50.0,650.0,0.9941,50.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,1200.0,0.0
29698,MIS001,100.0,0.0,0.0,3.4,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,800.0,0.0,380.0,25.0,190.0,0.9941,25.0,0.0,0.0,400.0,190.0,0.0,0.0,0.0,0.0,400.0,0.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,12000.0,0.0,990.0,200.0,560.0,1.0,200.0,0.0,0.0,6.0,400.0,0.0,10.0,24000.0,12.0,6000.0,12000.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,13200.0,0.0,1.0,1.0,460.0,1.0,1.0,0.0,0.0,6.0,260.0,0.0,10.0,26400.0,13.0,6600.0,26400.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,10800.0,0.0,1.0,1.0,530.0,1.0,1.0,0.0,0.0,5.0,280.0,0.0,10.0,21600.0,10.0,5400.0,21600.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,3200.0,0.0,1.0,50.0,650.0,1.0,50.0,0.0,0.0,1.0,400.0,0.0,10.0,6400.0,3.0,1600.0,6400.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,1000.0,0.0,480.0,25.0,280.0,1.0,25.0,0.0,0.0,500.0,190.0,0.0,0.0,2000.0,1.0,500.0,2000.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,13700.0,0.0,1.0,1.0,530.0,1.0,1.0,0.0,0.0,6.0,280.0,0.0,10.0,27400.0,13.0,6850.0,13700.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,10800.0,0.0,1.0,1.0,530.0,1.0,1.0,0.0,0.0,5.0,280.0,0.0,10.0,21600.0,10.0,5400.0,10800.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,3200.0,0.0,1.0,50.0,650.0,1.0,50.0,0.0,0.0,1.0,400.0,0.0,10.0,6400.0,3.0,1600.0,3200.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,1000.0,0.0,480.0,25.0,280.0,1.0,25.0,0.0,0.0,500.0,190.0,0.0,0.0,2000.0,1.0,500.0,1000.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,9400.0,0.0,1.0,1.0,740.0,1.0,1.0,0.0,0.0,4.0,720.0,0.0,20.0,18800.0,9.0,4700.0,18800.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,2800.0,0.0,900.0,500.0,540.0,1.0,500.0,0.0,0.0,1.0,360.0,0.0,0.0,5600.0,2.0,1400.0,5600.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,800.0,0.0,380.0,25.0,300.0,1.0,25.0,0.0,0.0,400.0,80.0,0.0,0.0,1600.0,800.0,400.0,1600.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,4000.0,0.0,650.0,1.0,310.0,1.0,1.0,0.0,0.0,2.0,340.0,0.0,0.0,8000.0,4.0,4000.0,8000.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,13700.0,0.0,600.0,3.0,160.0,1.0,3.0,0.0,0.0,6.0,430.0,0.0,20.0,27400.0,13.0,6850.0,27400.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,13100.0,0.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,30000.0,15.0,6550.0,30000.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,10200.0,0.0,1.0,1.0,650.0,1.0,1.0,0.0,0.0,5.0,660.0,0.0,20.0,20400.0,10.0,5100.0,20400.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,13500.0,0.0,950.0,2.0,460.0,0.9941,2.0,0.0,0.0,6.0,300.0,0.0,10.0,27000.0,13.0,6750.0,27000.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,13700.0,0.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,27400.0,13.0,6850.0,27400.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,13200.0,0.0,1.0,1.0,530.0,1.0,1.0,0.0,0.0,6.0,810.0,0.0,20.0,26400.0,13.0,6600.0,26400.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,800.0,0.0,380.0,25.0,190.0,0.9941,25.0,0.0,0.0,400.0,190.0,0.0,0.0,1600.0,800.0,400.0,1600.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,10900.0,0.0,1.0,1.0,530.0,1.0,1.0,0.0,0.0,5.0,870.0,0.0,20.0,21800.0,10.0,5450.0,21800.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,3000.0,0.0,1.0,50.0,570.0,1.0,50.0,0.0,0.0,1.0,880.0,0.0,0.0,6000.0,3.0,1500.0,6000.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,800.0,0.0,480.0,25.0,200.0,1.0,25.0,0.0,0.0,400.0,270.0,0.0,0.0,1600.0,800.0,400.0,1600.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,13700.0,0.0,0.0,5.0,0.0,0.9941,5.0,0.0,0.0,6.0,10.0,0.0,0.0,27400.0,13.0,6850.0,27400.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.9941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,10000.0,0.0,1.0,1.0,530.0,0.9941,1.0,0.0,0.0,5.0,330.0,0.0,10.0,20000.0,10.0,5000.0,20000.0
29698,MIS002,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,2400.0,0.0,1.0,50.0,650.0,0.9941,50.0,0.0,0.0,1.0,500.0,0.0,0.0,4800.0,2.0,1200.0,4800.0
29698,MIS003,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,12000.0,0.0,990.0,200.0,560.0,1.0,200.0,0.0,0.0,6.0,400.0,0.0,10.0,24000.0,12.0,6000.0,12000.0
29698,MIS003,100.0,0.0,0.0,3.4545454545454546,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
