,ServiceAreaId,IssuerId,TEHBInnTier1FamilyPerGroupMOOP,OutOfServiceAreaCoverageDescription,SBCHavingaBabyCoinsurance,SBCHavingaBabyDeductible,SBCHavingDiabetesCoinsurance,EHBPercentTotalPremium,SBCHavingDiabetesDeductible,TEHBCombInnOonFamilyPerPersonMOOP,TEHBCombInnOonFamilyPerGroupMOOP,TEHBInnTier1IndividualMOOP,SBCHavingDiabetesCopayment,TEHBCombInnOonIndividualMOOP,SBCHavingaBabyCopayment,TEHBOutOfNetFamilyPerGroupMOOP,TEHBOutOfNetIndividualMOOP,TEHBInnTier1FamilyPerPersonMOOP,TEHBOutOfNetFamilyPerPersonMOOP
0,AKS001,21989,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,AKS001,21989,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2,AKS001,21989,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3,AKS002,21989,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
4,AKS001,21989,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
5,AKS002,21989,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
6,AKS002,21989,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
7,AKS001,21989,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
8,AKS002,21989,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
9,AKS001,21989,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10,AKS001,21989,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11,AKS002,21989,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12,AKS002,21989,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
13,AKS001,21989,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
14,AKS002,21989,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
15,AKS002,38344,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
16,AKS002,38344,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
17,AKS001,47904,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
18,AKS001,47904,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
19,AKS001,45858,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
20,AKS001,45858,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
21,AKS001,45858,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
22,AKS001,45858,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
23,AKS001,47904,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
24,AKS001,47904,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
25,AKS001,47904,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
26,AKS001,47904,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
27,AKS001,58670,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
28,AKS001,73836,13700,0,1,4,900,0.9986,1,0,0,6,800,0,0,27400,13,6850,13700
29,AKS001,73836,10000,0,1,500,200,0.9988,500,0,0,5,600,0,20,20000,10,5000,10000
30,AKS001,73836,10000,0,1,500,200,0.9988,500,0,0,5,600,0,20,20000,10,5000,10000
31,AKS001,73836,13700,0,1,4,900,0.9986,1,0,0,6,800,0,0,27400,13,6850,13700
32,AKS001,73836,0,0,0,0,0,0.9986,0,0,0,0,0,0,0,0,0,0,0
33,AKS001,73836,10000,0,1,1,80,0.9987,1,0,0,5,600,0,20,20000,10,5000,10000
34,AKS001,73836,10000,0,1,1,80,0.9987,1,0,0,5,600,0,20,20000,10,5000,10000
35,AKS001,73836,13700,0,1,4,900,0.9986,1,0,0,6,800,0,0,27400,13,6850,13700
36,ALS003,44580,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
37,ALS003,44580,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
38,AKS001,73836,13700,0,1,4,900,0.9986,1,0,0,6,800,0,0,27400,13,6850,13700
39,AKS001,73836,10000,0,1,1,30,0.9987,1,0,0,5,600,0,20,20000,10,5000,10000
40,AKS001,73836,10000,0,1,1,30,0.9987,1,0,0,5,600,0,20,20000,10,5000,10000
41,AKS001,73836,13700,0,1,4,900,0.9986,1,0,0,6,800,0,0,27400,13,6850,13700
42,AKS001,73836,0,0,0,0,0,0.9986,0,0,0,0,0,0,0,0,0,0,0
43,AKS001,73836,13700,0,1,2,30,0.9985,1,0,0,6,1,0,20,27400,13,6850,13700
44,AKS001,73836,13700,0,1,2,30,0.9985,1,0,0,6,1,0,20,27400,13,6850,13700
45,AKS001,73836,13700,0,1,4,900,0.9986,1,0,0,6,800,0,0,27400,13,6850,13700
46,AKS001,73836,13700,0,1,3,30,0.9985,1,0,0,6,1,0,20,27400,13,6850,13700
47,AKS001,73836,13700,0,1,3,30,0.9985,1,0,0,6,1,0,20,27400,13,6850,13700
48,AKS001,73836,10000,0,1,500,200,0.9987,500,0,0,5,600,0,20,20000,10,5000,10000
49,AKS001,73836,10000,0,1,500,200,0.9987,500,0,0,5,600,0,20,20000,10,5000,10000
50,AKS001,73836,10000,0,1,1,80,0.9987,1,0,0,5,600,0,20,20000,10,5000,10000
51,AKS001,73836,10000,0,1,1,80,0.9987,1,0,0,5,600,0,20,20000,10,5000,10000
52,AKS001,73836,10000,0,1,1,30,0.9987,1,0,0,5,600,0,20,20000,10,5000,10000
53,AKS001,73836,10000,0,1,1,30,0.9987,1,0,0,5,600,0,20,20000,10,5000,10000
54,AKS001,73836,13700,0,1,2,30,0.9985,1,0,0,6,1,0,20,27400,13,6850,13700
55,AKS001,73836,13700,0,1,2,30,0.9985,1,0,0,6,1,0,20,27400,13,6850,13700
56,AKS001,73836,13700,0,1,3,30,0.9985,1,0,0,6,1,0,20,27400,13,6850,13700
57,AKS001,73836,13700,0,1,3,30,0.9985,1,0,0,6,1,0,20,27400,13,6850,13700
58,AKS001,73836,10500,0,1,2,900,0.9985,2,0,0,5,0,0,0,21000,10,5250,10500
59,AKS001,73836,13700,0,1,4,400,0.9987,1,0,0,6,600,0,20,27400,13,6850,13700
60,AKS001,73836,13700,0,1,4,400,0.9987,1,0,0,6,600,0,20,27400,13,6850,13700
61,AKS001,73836,10500,0,1,2,900,0.9985,2,0,0,5,0,0,0,21000,10,5250,10500
62,AKS001,73836,10500,0,1,2,800,0.9984,2,0,0,5,0,0,0,21000,10,5250,10500
63,AKS001,73836,0,0,0,0,0,0.9987,0,0,0,0,0,0,0,0,0,0,0
64,AKS001,73836,13700,0,1,4,400,0.9987,1,0,0,6,600,0,20,27400,13,6850,13700
65,AKS001,73836,10500,0,1,2,800,0.9984,2,0,0,5,0,0,0,21000,10,5250,10500
66,AKS001,73836,10500,0,1,2,900,0.9985,2,0,0,5,0,0,0,21000,10,5250,10500
67,AKS001,73836,13700,0,1,4,400,0.9987,1,0,0,6,600,0,20,27400,13,6850,13700
68,AKS001,73836,13700,0,1,4,400,0.9987,1,0,0,6,600,0,20,27400,13,6850,13700
69,AKS001,73836,10500,0,1,2,900,0.9985,2,0,0,5,0,0,0,21000,10,5250,10500
70,AKS001,73836,10500,0,1,2,800,0.9985,2,0,0,5,0,0,0,21000,10,5250,10500
71,AKS001,73836,0,0,0,0,0,0.9987,0,0,0,0,0,0,0,0,0,0,0
72,AKS001,73836,13700,0,1,4,400,0.9987,1,0,0,6,600,0,20,27400,13,6850,13700
73,AKS001,73836,10500,0,1,2,800,0.9985,2,0,0,5,0,0,0,21000,10,5250,10500
74,AKS001,73836,13700,0,600,6,0,0.9981,5,0,0,6,0,0,0,27400,13,6850,13700
75,AKS001,73836,9500,0,1,750,100,0.9991,750,0,0,4,600,0,20,19000,9,4750,9500
76,AKS001,73836,9500,0,1,750,100,0.9991,750,0,0,4,600,0,20,19000,9,4750,9500
77,AKS001,73836,13700,0,600,6,0,0.9981,5,0,0,6,0,0,0,27400,13,6850,13700
78,AKS001,73836,13700,0,600,6,0,0.9981,5,0,0,6,0,0,0,27400,13,6850,13700
79,AKS001,73836,0,0,0,0,0,0.9991,0,0,0,0,0,0,0,0,0,0,0
80,AKS001,73836,9500,0,1,750,100,0.9991,750,0,0,4,600,0,20,19000,9,4750,9500
81,AKS001,73836,13700,0,600,6,0,0.9981,5,0,0,6,0,0,0,27400,13,6850,13700
82,AKS001,73836,9500,0,1,750,100,0.9991,750,0,0,4,600,0,20,19000,9,4750,9500
83,AKS001,73836,9500,0,1,750,100,0.9991,750,0,0,4,600,0,20,19000,9,4750,9500
84,AKS001,73836,0,0,0,0,0,0.9991,0,0,0,0,0,0,0,0,0,0,0
85,AKS001,73836,9500,0,1,750,100,0.9991,750,0,0,4,600,0,20,19000,9,4750,9500
86,AKS001,73836,13700,0,1,1,40,0.9989,1,0,0,6,1,0,20,27400,13,6850,13700
87,AKS001,73836,13700,0,1,1,40,0.9989,1,0,0,6,1,0,20,27400,13,6850,13700
88,AKS001,73836,0,0,0,0,0,0.9989,0,0,0,0,0,0,0,0,0,0,0
89,AKS001,73836,13700,0,1,1,40,0.9989,1,0,0,6,1,0,20,27400,13,6850,13700
90,AKS001,73836,10900,0,1,1,40,0.9989,1,0,0,5,1,0,20,27400,13,5450,13700
91,AKS001,73836,3000,0,1,500,200,0.9989,500,0,0,1,800,0,0,27400,13,1500,13700
92,AKS001,73836,1000,0,400,100,100,0.9989,100,0,0,500,300,0,0,27400,13,500,13700
93,AKS001,73836,13700,0,1,1,40,0.9989,1,0,0,6,1,0,20,27400,13,6850,13700
94,AKS001,73836,13700,0,1,1,40,0.9989,1,0,0,6,1,0,20,27400,13,6850,13700
95,AKS001,73836,0,0,0,0,0,0.9989,0,0,0,0,0,0,0,0,0,0,0
96,AKS001,73836,13700,0,1,1,40,0.9989,1,0,0,6,1,0,20,27400,13,6850,13700
97,AKS001,73836,10900,0,1,1,40,0.9989,1,0,0,5,1,0,20,27400,13,5450,13700
98,AKS001,73836,3000,0,1,500,200,0.9989,500,0,0,1,800,0,0,27400,13,1500,13700
99,AKS001,73836,1000,0,400,100,100,0.9989,100,0,0,500,300,0,0,27400,13,500,13700
100,AKS001,73836,13300,0,1,2,400,0.9988,1,0,0,6,600,0,20,26600,13,6650,13300
101,AKS001,73836,13700,0,1,2,40,0.9985,1,0,0,6,1,0,20,27400,13,6850,13700
102,AKS001,73836,13700,0,1,2,40,0.9985,1,0,0,6,1,0,20,27400,13,6850,13700
103,AKS001,73836,13300,0,1,2,400,0.9988,1,0,0,6,600,0,20,26600,13,6650,13300
104,AKS001,73836,0,0,0,0,0,0.9988,0,0,0,0,0,0,0,0,0,0,0
105,AKS001,73836,13700,0,1,2,40,0.9985,1,0,0,6,1,0,20,27400,13,6850,13700
106,AKS001,73836,13700,0,1,2,40,0.9985,1,0,0,6,1,0,20,27400,13,6850,13700
107,AKS001,73836,13300,0,1,2,400,0.9988,1,0,0,6,600,0,20,26600,13,6650,13300
108,AKS001,73836,10900,0,1,2,400,0.9988,1,0,0,5,600,0,20,26600,13,5450,13300
109,AKS001,73836,13700,0,1,3,40,0.9984,1,0,0,6,1,0,20,27400,13,6850,13700
110,AKS001,73836,13700,0,1,3,40,0.9984,1,0,0,6,1,0,20,27400,13,6850,13700
111,AKS001,73836,2500,0,500,750,300,0.9988,750,0,0,1,200,0,0,26600,13,1250,13300
112,AKS001,73836,1000,0,300,250,200,0.9988,250,0,0,500,60,0,0,26600,13,500,13300
113,AKS001,73836,13700,0,1,3,40,0.9984,1,0,0,6,1,0,20,27400,13,6850,13700
114,AKS001,73836,13700,0,1,3,40,0.9984,1,0,0,6,1,0,20,27400,13,6850,13700
115,AKS001,73836,13700,0,1,4,40,0.9983,1,0,0,6,1,0,20,27400,13,6850,13700
116,AKS001,73836,13700,0,1,4,40,0.9983,1,0,0,6,1,0,20,27400,13,6850,13700
117,AKS001,73836,13700,0,1,4,40,0.9983,1,0,0,6,1,0,20,27400,13,6850,13700
118,AKS001,73836,13700,0,1,4,40,0.9983,1,0,0,6,1,0,20,27400,13,6850,13700
119,AKS001,73836,13700,0,1,2,400,0.9985,1,0,0,6,800,0,20,27400,13,6850,13700
120,AKS001,73836,13700,0,0,4,0,0.9984,1,0,0,6,135,0,0,27400,13,6850,13700
121,AKS001,73836,13700,0,0,4,0,0.9984,1,0,0,6,135,0,0,27400,13,6850,13700
122,AKS001,73836,13700,0,1,2,400,0.9985,1,0,0,6,800,0,20,27400,13,6850,13700
123,AKS001,73836,13700,0,1,2,400,0.9985,1,0,0,6,800,0,20,27400,13,6850,13700
124,AKS001,73836,13700,0,0,4,0,0.9984,1,0,0,6,135,0,0,27400,13,6850,13700
125,AKS001,73836,13700,0,0,4,0,0.9984,1,0,0,6,135,0,0,27400,13,6850,13700
126,AKS001,73836,13700,0,1,2,400,0.9985,1,0,0,6,800,0,20,27400,13,6850,13700
127,AKS001,73836,13700,0,1,2,400,0.9984,1,0,0,6,800,0,20,27400,13,6850,13700
128,AKS001,73836,13700,0,1,2,400,0.9984,1,0,0,6,800,0,20,27400,13,6850,13700
129,AKS001,73836,13700,0,1,2,400,0.9984,1,0,0,6,800,0,20,27400,13,6850,13700
130,AKS001,73836,13700,0,1,2,400,0.9984,1,0,0,6,800,0,20,27400,13,6850,13700
131,AKS001,73836,13700,0,1,3,700,0.9982,3,0,0,6,0,0,0,27400,13,6850,13700
132,AKS001,73836,13700,0,1,3,700,0.9982,3,0,0,6,0,0,0,27400,13,6850,13700
133,AKS001,73836,13700,0,1,3,700,0.9982,3,0,0,6,0,0,0,27400,13,6850,13700
134,AKS001,73836,13700,0,1,3,700,0.9982,3,0,0,6,0,0,0,27400,13,6850,13700
135,AKS001,73836,13700,0,1,5,100,0.9981,500,0,0,6,0,0,0,27400,13,6850,13700
136,AKS001,73836,13700,0,1,5,100,0.9981,500,0,0,6,0,0,0,27400,13,6850,13700
137,AKS001,73836,13700,0,1,5,100,0.9981,500,0,0,6,0,0,0,27400,13,6850,13700
138,AKS001,73836,13700,0,1,5,100,0.9981,500,0,0,6,0,0,0,27400,13,6850,13700
139,AKS001,74819,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
140,AKS001,74819,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
141,AKS001,74819,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
142,AKS001,74819,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
143,AKS001,74819,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
144,AKS001,74819,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
145,AKS001,74819,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
146,AKS001,74819,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
147,AKS001,74819,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
148,AKS001,74819,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
149,AKS001,74819,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
150,AKS001,74819,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
151,AKS001,74819,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
152,AKS001,74819,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
153,AKS001,74819,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
154,AKS001,74819,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
155,AKS001,74819,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
156,AKS001,74819,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
157,AKS001,74819,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
158,AKS001,74819,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
159,AKS001,81761,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
160,AKS001,81761,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
161,ALS001,39951,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
162,ALS001,39951,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
163,ALS001,44580,12600,0,270,3,90,0.999,3,0,0,6,160,0,20,50400,25,6300,25200
164,ALS001,44580,0,0,0,0,0,0.999,0,0,0,0,0,0,0,0,0,0,0
165,ALS001,44580,12600,0,270,3,90,0.999,3,0,0,6,160,0,20,50400,25,6300,25200
166,ALS002,44580,0,0,0,0,0,0.999,0,0,0,0,0,0,0,0,0,0,0
167,ALS002,44580,3000,0,1,500,280,0.999,500,0,0,1,600,0,20,12000,6,1500,6000
168,ALS001,46944,12000,0,0,600,0,1.0,20,0,0,6,1,0,400,0,0,6000,0
169,ALS001,46944,12000,0,0,600,0,1.0,20,0,0,6,1,0,400,0,0,6000,0
170,ALS001,44580,12600,0,270,3,90,0.999,3,0,0,6,160,0,20,50400,25,6300,25200
171,AKS001,81761,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
172,AKS001,81761,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
173,AKS001,84394,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
174,AKS001,84394,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
175,AKS001,84859,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
176,AKS001,84859,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
177,AKS001,84859,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
178,AKS001,84859,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
179,ALS001,12538,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
180,ALS001,12538,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
181,ALS001,12538,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
182,ALS001,12538,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
183,ALS001,12538,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
184,ALS001,12538,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
185,ALS001,12538,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
186,ALS001,12538,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
187,ALS001,12538,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
188,ALS001,12538,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
189,ALS001,12538,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
190,ALS001,12538,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
191,ALS001,12538,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
192,ALS001,12538,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
193,ALS001,12538,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
194,ALS001,12538,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
195,ALS001,12538,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
196,ALS001,12538,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
197,ALS001,12538,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
198,ALS001,12538,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
199,ALS001,17017,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
200,ALS001,17540,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
201,ALS001,17540,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
202,ALS001,17540,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
203,ALS001,17540,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
204,ALS001,17540,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
205,ALS001,17540,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
206,ALS001,18756,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
207,ALS001,28725,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
208,ALS001,28725,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
209,ALS001,28725,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
210,ALS001,28725,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
211,ALS001,28725,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
212,ALS001,28725,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
213,ALS001,28732,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
214,ALS001,28732,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
215,ALS001,28732,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
216,ALS001,28732,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
217,ALS001,28899,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
218,ALS001,28899,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
219,ALS001,28899,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
220,ALS001,28899,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
221,ALS001,44580,9500,0,380,3,120,0.999,3,0,0,4,220,0,20,50400,25,4750,25200
222,ALS001,44580,3000,0,600,900,180,0.999,900,0,0,1,420,0,0,50400,25,1500,25200
223,ALS001,44580,1500,0,250,500,50,0.999,500,0,0,750,200,0,0,50400,25,750,25200
224,ALS001,44580,7000,0,580,2,160,0.999,2,0,0,3,350,0,20,28000,14,3500,14000
225,ALS001,44580,7000,0,580,2,160,0.999,2,0,0,3,350,0,20,28000,14,3500,14000
226,ALS001,44580,0,0,0,0,0,0.999,0,0,0,0,0,0,0,0,0,0,0
227,ALS001,44580,7000,0,580,2,160,0.999,2,0,0,3,350,0,20,28000,14,3500,14000
228,ALS001,44580,3000,0,1,500,280,0.999,500,0,0,1,600,0,20,12000,6,1500,6000
229,ALS001,44580,3000,0,1,500,280,0.999,500,0,0,1,600,0,20,12000,6,1500,6000
230,ALS001,44580,0,0,0,0,0,0.999,0,0,0,0,0,0,0,0,0,0,0
231,ALS001,44580,3000,0,1,500,280,0.999,500,0,0,1,600,0,20,12000,6,1500,6000
232,ALS002,44580,12600,0,270,3,90,0.999,3,0,0,6,160,0,20,50400,25,6300,25200
233,ALS002,44580,12600,0,270,3,90,0.999,3,0,0,6,160,0,20,50400,25,6300,25200
234,ALS002,44580,0,0,0,0,0,0.999,0,0,0,0,0,0,0,0,0,0,0
235,ALS002,44580,12600,0,270,3,90,0.999,3,0,0,6,160,0,20,50400,25,6300,25200
236,ALS002,44580,9500,0,380,3,120,0.999,3,0,0,4,220,0,20,50400,25,4750,25200
237,ALS002,44580,3000,0,600,900,180,0.999,900,0,0,1,420,0,0,50400,25,1500,25200
238,ALS002,44580,1500,0,250,500,50,0.999,500,0,0,750,200,0,0,50400,25,750,25200
239,ALS002,44580,7000,0,580,2,160,0.999,2,0,0,3,350,0,20,28000,14,3500,14000
240,ALS002,44580,7000,0,580,2,160,0.999,2,0,0,3,350,0,20,28000,14,3500,14000
241,ALS002,44580,0,0,0,0,0,0.999,0,0,0,0,0,0,0,0,0,0,0
242,ALS002,44580,7000,0,580,2,160,0.999,2,0,0,3,350,0,20,28000,14,3500,14000
243,ALS002,44580,3000,0,1,500,280,0.999,500,0,0,1,600,0,20,12000,6,1500,6000
244,ALS002,44580,3000,0,1,500,280,0.999,500,0,0,1,600,0,20,12000,6,1500,6000
245,ALS001,44580,13700,0,0,6,0,0.999,5,0,0,6,0,0,0,54800,27,6850,27400
246,ALS001,44580,13700,0,0,6,0,0.999,5,0,0,6,0,0,0,54800,27,6850,27400
247,ALS002,44580,13700,0,0,6,0,0.999,5,0,0,6,0,0,0,54800,27,6850,27400
248,ALS002,44580,13700,0,0,6,0,0.999,5,0,0,6,0,0,0,54800,27,6850,27400
249,ALS001,44580,12900,0,0,6,0,0.999,5,0,0,6,0,0,0,51600,25,6450,25800
250,ALS001,44580,12900,0,0,6,0,0.999,5,0,0,6,0,0,0,51600,25,6450,25800
251,ALS001,44580,0,0,0,0,0,0.999,0,0,0,0,0,0,0,0,0,0,0
252,ALS001,44580,12900,0,0,6,0,0.999,5,0,0,6,0,0,0,51600,25,6450,25800
253,ALS002,44580,12900,0,0,6,0,0.999,5,0,0,6,0,0,0,51600,25,6450,25800
254,ALS002,44580,12900,0,0,6,0,0.999,5,0,0,6,0,0,0,51600,25,6450,25800
255,ALS002,44580,0,0,0,0,0,0.999,0,0,0,0,0,0,0,0,0,0,0
256,ALS002,44580,12900,0,0,6,0,0.999,5,0,0,6,0,0,0,51600,25,6450,25800
257,ALS001,44785,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
258,ALS002,44785,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
259,ALS003,44785,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
260,ALS001,44785,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
261,ALS002,44785,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
262,ALS003,44785,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
263,ALS001,44785,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
264,ALS002,44785,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
265,ALS003,44785,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
266,ALS001,44785,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
267,ALS002,44785,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
268,ALS003,44785,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
269,ALS001,46944,13700,0,0,6,0,1.0,1,0,0,6,700,0,0,0,0,6850,0
270,ALS002,46944,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
271,ALS001,46944,8000,0,0,0,0,0.997,20,0,0,4,800,0,300,0,0,4000,0
272,ALS002,46944,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
273,ALS001,46944,8000,0,0,0,0,0.997,20,0,0,4,800,0,300,0,0,4000,0
274,ALS001,46944,13700,0,0,6,0,1.0,1,0,0,6,700,0,0,0,0,6850,0
275,ALS001,46944,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
276,ALS001,46944,13700,0,0,6,0,1.0,1,0,0,6,700,0,0,0,0,6850,0
277,ALS001,46944,8000,0,600,1,300,1.0,1,0,0,4,0,0,0,0,0,4000,0
278,ALS001,46944,8000,0,600,1,300,1.0,1,0,0,4,0,0,0,0,0,4000,0
279,ALS001,46944,4500,0,700,600,20,1.0,200,0,0,2,600,0,20,0,0,2250,0
280,ALS001,46944,1400,0,400,100,40,1.0,100,0,0,700,600,0,20,0,0,700,0
281,ALS001,46944,13700,0,0,6,0,1.0,4,0,0,6,200,0,0,0,0,6850,0
